operator_id,palette_type,role,rank,hex,lab_l,lab_a,lab_b,weight,notes
op-342,core,theme,1,#7F323C,32.0802,34.2552,10.8756,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-342,core,accent_1,2,#7199B8,61.4400,-5.7180,-20.4388,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-342,core,accent_2,3,#16141B,6.7749,2.7018,-4.4919,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-342,core,dark,4,#16141B,6.7749,2.7018,-4.4919,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-342,core,light,5,#F7EBE0,93.6991,2.2143,6.7781,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-342,core,neutral,6,#BDBBBD,76.0899,1.0681,-0.7618,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-342,core,support_7,7,#676670,43.5895,2.5285,-5.4659,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-342,core,support_8,8,#493535,24.3856,8.9695,3.4989,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-342,categorical_anchor,theme,1,#7F323C,32.0802,34.2552,10.8756,1.000000,curated_colorlist categorical anchor
op-343,core,theme,1,#C29E81,67.6650,9.3308,20.1936,0.082361,
op-343,core,accent_1,2,#3C4753,29.5640,-1.2009,-8.5288,0.069402,
op-343,core,accent_2,3,#506575,41.5954,-3.7646,-11.5039,0.068826,
op-343,core,dark,4,#191819,8.3697,0.9250,-0.6904,0.095320,
op-343,core,light,5,#F7E0D8,90.9218,6.6695,6.7549,0.120806,
op-343,core,neutral,6,#191819,8.3697,0.9250,-0.6904,0.095320,
op-343,core,support_7,7,#9F806B,55.9332,8.5785,15.7442,0.092009,
op-343,core,support_8,8,#7F675A,45.4974,7.6152,10.8700,0.109143,
op-343,categorical_anchor,theme,1,#C29E81,67.6650,9.3308,20.1936,0.082361,
op-344,core,theme,1,#C85A60,52.3566,44.0048,18.2034,0.027515,
op-344,core,accent_1,2,#B8B66F,72.7650,-9.8744,36.6171,0.019822,
op-344,core,accent_2,3,#473534,24.1670,7.9891,3.8716,0.172485,
op-344,core,dark,4,#181312,6.3201,2.4080,1.0925,0.135651,
op-344,core,light,5,#F5E5E1,92.2069,4.6471,4.0852,0.072633,
op-344,core,neutral,6,#181312,6.3201,2.4080,1.0925,0.135651,
op-344,core,support_7,7,#974445,39.7806,34.7729,16.1252,0.040533,
op-344,core,support_8,8,#322424,15.7723,6.9986,2.6460,0.172781,
op-344,categorical_anchor,theme,1,#C85A60,52.3566,44.0048,18.2034,0.027515,
op-345,core,theme,1,#A5A4A6,67.5427,0.6408,-0.9493,0.055564,
op-345,core,accent_1,2,#A5A4A6,67.5427,0.6408,-0.9493,0.055564,
op-345,core,accent_2,3,#0E0F0F,4.1822,-0.0711,-0.0886,0.110257,
op-345,core,dark,4,#0E0F0F,4.1822,-0.0711,-0.0886,0.110257,
op-345,core,light,5,#EEECED,93.6152,0.9734,-0.2710,0.067025,
op-345,core,neutral,6,#0E0F0F,4.1822,-0.0711,-0.0886,0.110257,
op-345,core,support_7,7,#3D3E3F,26.1832,-0.5454,-0.6440,0.103003,
op-345,core,support_8,8,#BDBCBE,76.3036,0.6109,-0.9095,0.065429,
op-345,categorical_anchor,theme,1,#A5A4A6,67.5427,0.6408,-0.9493,0.055564,
op-346,core,theme,1,#A47953,54.2316,12.0276,27.3325,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-346,core,accent_1,2,#8F3536,35.3093,38.2122,19.5163,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-346,core,accent_2,3,#E1C28F,79.9408,3.8804,29.7440,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-346,core,dark,4,#35271C,16.9501,4.7309,9.7983,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-346,core,light,5,#F9E8D5,92.8647,2.7092,11.3182,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-346,core,neutral,6,#35271C,16.9501,4.7309,9.7983,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-346,core,support_7,7,#C4A38D,69.3660,8.8192,15.9730,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-346,core,support_8,8,#785030,37.7430,13.1034,25.4722,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-346,categorical_anchor,theme,1,#A47953,54.2316,12.0276,27.3325,1.000000,curated_colorlist categorical anchor
op-347,core,theme,1,#3D4457,28.9390,2.1391,-12.2593,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-347,core,accent_1,2,#5F6D81,45.5721,-0.4032,-12.7893,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-347,core,accent_2,3,#191D21,10.5218,-0.7181,-3.3671,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-347,core,dark,4,#191D21,10.5218,-0.7181,-3.3671,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-347,core,light,5,#D4D0CC,83.6884,0.6630,2.4674,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-347,core,neutral,6,#808483,54.7935,-1.6813,0.0217,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-347,core,support_7,7,#4C5153,34.0781,-1.5482,-1.8653,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-347,core,support_8,8,#2F3537,21.6762,-2.0503,-2.1302,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-347,categorical_anchor,theme,1,#3D4457,28.9390,2.1391,-12.2593,1.000000,curated_colorlist categorical anchor
op-348,core,theme,1,#1F325B,21.3005,7.3325,-27.1763,0.039442,
op-348,core,accent_1,2,#475986,38.3268,5.8985,-27.3460,0.012216,
op-348,core,accent_2,3,#121215,5.6377,0.3357,-1.5986,0.180977,
op-348,core,dark,4,#121215,5.6377,0.3357,-1.5986,0.180977,
op-348,core,light,5,#F1E9E3,92.7770,1.5660,3.6269,0.078360,
op-348,core,neutral,6,#363435,21.7793,1.3669,-0.8369,0.141885,
op-348,core,support_7,7,#222125,13.1325,1.1692,-2.4644,0.168412,
op-348,core,support_8,8,#4C4849,31.0647,1.6746,0.0371,0.109773,
op-348,categorical_anchor,theme,1,#1F325B,21.3005,7.3325,-27.1763,0.039442,
op-349,core,theme,1,#F1E2DC,90.9618,4.1876,4.6580,0.094154,
op-349,core,accent_1,2,#F1E2DC,90.9618,4.1876,4.6580,0.094154,
op-349,core,accent_2,3,#12100F,4.9737,0.4402,1.0697,0.062564,
op-349,core,dark,4,#12100F,4.9737,0.4402,1.0697,0.062564,
op-349,core,light,5,#F1E2DC,90.9618,4.1876,4.6580,0.094154,
op-349,core,neutral,6,#242322,13.6556,0.6556,0.7262,0.110154,
op-349,core,support_7,7,#655F5D,40.8393,2.0572,2.0277,0.093744,
op-349,core,support_8,8,#333030,20.1798,1.0868,0.7896,0.145231,
op-349,categorical_anchor,theme,1,#F1E2DC,90.9618,4.1876,4.6580,0.094154,
op-350,core,theme,1,#BB9A90,66.2831,10.6881,9.8501,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-350,core,accent_1,2,#503B34,26.9661,8.1047,7.9292,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-350,core,accent_2,3,#6D554D,38.3483,8.6238,8.4589,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-350,core,dark,4,#2B1A15,11.3218,7.6801,6.8980,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-350,core,light,5,#FDECE0,94.4220,3.7869,7.8799,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-350,core,neutral,6,#FDECE0,94.4220,3.7869,7.8799,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-350,core,support_7,7,#886E65,48.6687,8.8039,8.8940,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-350,core,support_8,8,#A78076,57.0395,13.5581,11.2339,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-350,categorical_anchor,theme,1,#BB9A90,66.2831,10.6881,9.8501,1.000000,curated_colorlist categorical anchor
op-351,core,theme,1,#BCB4A8,73.7517,0.8337,7.0512,0.112089,
op-351,core,accent_1,2,#BCB4A8,73.7517,0.8337,7.0512,0.112089,
op-351,core,accent_2,3,#161413,6.4007,0.7909,0.8322,0.051959,
op-351,core,dark,4,#161413,6.4007,0.7909,0.8322,0.051959,
op-351,core,light,5,#EEE5DF,91.5272,1.8526,3.9721,0.028913,
op-351,core,neutral,6,#161413,6.4007,0.7909,0.8322,0.051959,
op-351,core,support_7,7,#AFA79C,68.8591,0.8947,6.9208,0.100147,
op-351,core,support_8,8,#D2C5BD,80.2969,3.3509,5.7443,0.092604,
op-351,categorical_anchor,theme,1,#BCB4A8,73.7517,0.8337,7.0512,0.112089,
op-352,core,theme,1,#F2F0F0,94.9453,0.6665,0.2355,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-352,core,accent_1,2,#F2F0F0,94.9453,0.6665,0.2355,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-352,core,accent_2,3,#161517,6.9442,0.9414,-1.1739,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-352,core,dark,4,#161517,6.9442,0.9414,-1.1739,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-352,core,light,5,#F2F0F0,94.9453,0.6665,0.2355,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-352,core,neutral,6,#F2F0F0,94.9453,0.6665,0.2355,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-352,core,support_7,7,#807E81,53.0543,1.3482,-1.3596,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-352,core,support_8,8,#4F4E50,33.3293,0.8424,-1.0342,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-352,categorical_anchor,theme,1,#F2F0F0,94.9453,0.6665,0.2355,1.000000,curated_colorlist categorical anchor
op-353,core,theme,1,#28356F,24.1439,14.5187,-35.3756,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-353,core,accent_1,2,#71758B,49.6136,3.4100,-12.4845,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-353,core,accent_2,3,#464C6C,33.0349,6.0743,-19.2772,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-353,core,dark,4,#2B2730,16.3951,4.0420,-5.1992,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-353,core,light,5,#F4D9C5,88.3961,6.2298,13.2669,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-353,core,neutral,6,#BDB4B5,74.0603,3.3654,0.6320,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-353,core,support_7,7,#5C5054,35.3072,5.7477,-0.5181,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-353,core,support_8,8,#98827C,56.1844,7.3704,6.3514,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-353,categorical_anchor,theme,1,#28356F,24.1439,14.5187,-35.3756,1.000000,curated_colorlist categorical anchor
op-354,core,theme,1,#B08C57,60.4880,6.6866,33.3154,0.118538,
op-354,core,accent_1,2,#3789BC,54.4244,-8.0017,-33.7646,0.006247,
op-354,core,accent_2,3,#694B23,34.3895,8.0338,28.5851,0.077932,
op-354,core,dark,4,#291C14,11.4965,5.4251,7.5730,0.064657,
op-354,core,light,5,#EBEF61,91.7990,-18.7452,66.2194,0.040762,
op-354,core,neutral,6,#6E6363,43.1614,4.3404,1.5879,0.063252,
op-354,core,support_7,7,#CEA86F,70.9962,6.7374,34.4470,0.127909,
op-354,core,support_8,8,#946E3D,49.2947,8.9574,32.6747,0.092457,
op-354,categorical_anchor,theme,1,#B08C57,60.4880,6.6866,33.3154,0.118538,
op-355,core,theme,1,#B7B0B1,72.2661,2.7459,0.3161,0.121533,
op-355,core,accent_1,2,#B7B0B1,72.2661,2.7459,0.3161,0.121533,
op-355,core,accent_2,3,#151417,6.5820,0.5660,-1.3566,0.045050,
op-355,core,dark,4,#151417,6.5820,0.5660,-1.3566,0.045050,
op-355,core,light,5,#F8F1EF,95.4998,1.9786,1.7719,0.069592,
op-355,core,neutral,6,#151417,6.5820,0.5660,-1.3566,0.045050,
op-355,core,support_7,7,#5C5C62,39.3163,1.2883,-3.5423,0.076483,
op-355,core,support_8,8,#E3DCDE,88.3889,2.4713,0.1241,0.122037,
op-355,categorical_anchor,theme,1,#B7B0B1,72.2661,2.7459,0.3161,0.121533,
op-356,core,theme,1,#BDB8AF,74.8216,0.4230,4.9642,0.040613,
op-356,core,accent_1,2,#BDB8AF,74.8216,0.4230,4.9642,0.040613,
op-356,core,accent_2,3,#121112,5.1631,0.2997,-0.3438,0.092487,
op-356,core,dark,4,#121112,5.1631,0.2997,-0.3438,0.092487,
op-356,core,light,5,#F4ECE6,93.8030,1.7737,3.9070,0.074211,
op-356,core,neutral,6,#515151,34.5871,0.1064,-0.0238,0.111501,
op-356,core,support_7,7,#8C8882,56.9994,0.0856,3.9647,0.041905,
op-356,core,support_8,8,#5F5F5F,40.4206,0.1346,0.0026,0.129961,
op-356,categorical_anchor,theme,1,#BDB8AF,74.8216,0.4230,4.9642,0.040613,
op-357,core,theme,1,#AA6D2D,51.4417,18.9957,44.3583,0.035239,
op-357,core,accent_1,2,#D5C6B5,80.5467,2.5846,10.0031,0.103524,
op-357,core,accent_2,3,#C0AFA0,72.5184,3.4421,10.1838,0.104307,
op-357,core,dark,4,#1E1712,8.4238,2.7726,4.5869,0.049178,
op-357,core,light,5,#F7EDE2,94.2153,1.6454,6.7241,0.159749,
op-357,core,neutral,6,#3A3A3B,24.6319,0.1943,-0.4140,0.060141,
op-357,core,support_7,7,#C69E84,68.1977,11.0344,19.3657,0.077056,
op-357,core,support_8,8,#6F4216,32.5450,16.0297,33.4045,0.039781,
op-357,categorical_anchor,theme,1,#AA6D2D,51.4417,18.9957,44.3583,0.035239,
op-358,core,theme,1,#DC7479,60.9530,40.7645,16.0037,0.011770,
op-358,core,accent_1,2,#E5CFC7,84.6511,6.5446,6.7312,0.139335,
op-358,core,accent_2,3,#5F282E,24.2221,25.7863,8.6903,0.058056,
op-358,core,dark,4,#2E1412,9.9128,13.3879,6.9678,0.028312,
op-358,core,light,5,#FBE9DF,93.5102,4.4637,7.0770,0.163830,
op-358,core,neutral,6,#EFDCD4,89.0737,5.1430,6.4594,0.167329,
op-358,core,support_7,7,#905E5F,45.3758,20.3919,8.0832,0.063941,
op-358,core,support_8,8,#75484A,35.7623,19.4437,6.7128,0.072213,
op-358,categorical_anchor,theme,1,#DC7479,60.9530,40.7645,16.0037,0.011770,
op-359,core,theme,1,#477DC0,51.6226,3.1324,-40.3969,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-359,core,accent_1,2,#6ACEE6,77.8254,-22.6999,-20.8081,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-359,core,accent_2,3,#253665,23.5749,9.3613,-29.8500,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-359,core,dark,4,#14151B,6.9027,1.1517,-4.3227,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-359,core,light,5,#F2E9E8,93.0065,2.8592,1.5655,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-359,core,neutral,6,#F2E9E8,93.0065,2.8592,1.5655,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-359,core,support_7,7,#6A6D78,46.1198,1.2490,-6.4916,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-359,core,support_8,8,#AEACB5,70.7604,2.4278,-4.3493,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-359,categorical_anchor,theme,1,#477DC0,51.6226,3.1324,-40.3969,1.000000,curated_colorlist categorical anchor
op-360,core,theme,1,#664F45,35.6633,7.8743,9.4243,0.148060,
op-360,core,accent_1,2,#4BAFC8,66.8467,-21.5989,-21.3222,0.013615,
op-360,core,accent_2,3,#D4C4B2,80.0198,2.5162,10.9494,0.042886,
op-360,core,dark,4,#171413,6.5513,1.3656,0.7937,0.063989,
op-360,core,light,5,#F9E7D2,92.6708,2.5119,12.4285,0.128319,
op-360,core,neutral,6,#171413,6.5513,1.3656,0.7937,0.063989,
op-360,core,support_7,7,#836758,45.7984,9.0020,12.4962,0.098707,
op-360,core,support_8,8,#4F3A32,26.4016,7.8111,8.5421,0.127808,
op-360,categorical_anchor,theme,1,#664F45,35.6633,7.8743,9.4243,0.148060,
op-361,core,theme,1,#97807F,55.7330,8.3991,4.1097,0.151035,
op-361,core,accent_1,2,#606E9D,47.0302,7.1003,-27.0391,0.027224,
op-361,core,accent_2,3,#A2ACD6,70.8014,5.8879,-22.3042,0.031139,
op-361,core,dark,4,#1D242B,13.6862,-0.6016,-5.8758,0.076263,
op-361,core,light,5,#F8EDE8,94.6003,2.6756,3.9715,0.141898,
op-361,core,neutral,6,#60585B,38.2918,3.9217,-0.6858,0.085027,
op-361,core,support_7,7,#AC938E,63.0064,8.8150,5.9279,0.126608,
op-361,core,support_8,8,#826D6B,47.9192,7.9061,4.2712,0.118963,
op-361,categorical_anchor,theme,1,#97807F,55.7330,8.3991,4.1097,0.151035,
op-362,core,theme,1,#303B4E,24.5396,1.0303,-13.1260,0.060756,
op-362,core,accent_1,2,#464D5E,32.7307,1.3695,-11.1229,0.070341,
op-362,core,accent_2,3,#081624,6.8266,-0.5689,-11.1636,0.058874,
op-362,core,dark,4,#081624,6.8266,-0.5689,-11.1636,0.058874,
op-362,core,light,5,#F6F3F0,95.8866,0.7161,1.4026,0.207941,
op-362,core,neutral,6,#E3E2E4,90.0604,0.7238,-0.8775,0.094814,
op-362,core,support_7,7,#8D939D,60.6144,0.0699,-6.4692,0.080438,
op-362,core,support_8,8,#7A7E88,52.7366,0.6035,-5.8836,0.079925,
op-362,categorical_anchor,theme,1,#303B4E,24.5396,1.0303,-13.1260,0.060756,
op-363,core,theme,1,#328278,49.4938,-26.7724,-1.8409,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-363,core,accent_1,2,#194B46,28.5919,-17.9709,-1.9885,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-363,core,accent_2,3,#49B7AA,68.1552,-34.3239,-2.7380,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-363,core,dark,4,#131819,7.7853,-1.9900,-1.4971,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-363,core,light,5,#E9DBCF,88.2052,2.7969,7.6159,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-363,core,neutral,6,#8B8D8E,58.5008,-0.5347,-0.7886,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-363,core,support_7,7,#4C4D50,32.7520,0.2611,-1.9139,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-363,core,support_8,8,#ABAFB1,71.2088,-1.0219,-1.5135,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-363,categorical_anchor,theme,1,#328278,49.4938,-26.7724,-1.8409,1.000000,curated_colorlist categorical anchor
op-364,core,theme,1,#5E2A21,24.1486,22.8745,17.0060,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-364,core,accent_1,2,#B26D50,52.9317,24.4243,27.6988,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-364,core,accent_2,3,#191311,6.4397,2.3494,2.1047,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-364,core,dark,4,#191311,6.4397,2.3494,2.1047,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-364,core,light,5,#F1E9E6,92.8796,2.1773,2.4129,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-364,core,neutral,6,#2C2725,16.1054,1.8749,2.1602,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-364,core,support_7,7,#7E7372,49.3895,4.0624,2.0924,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-364,core,support_8,8,#433C3A,25.9530,2.6161,2.3347,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-364,categorical_anchor,theme,1,#5E2A21,24.1486,22.8745,17.0060,1.000000,curated_colorlist categorical anchor
op-365,core,theme,1,#B18A0F,59.5285,4.7067,61.9463,0.005865,
op-365,core,accent_1,2,#452818,19.5922,11.5715,16.0469,0.036332,
op-365,core,accent_2,3,#71461F,33.8800,14.6910,30.3179,0.025318,
op-365,core,dark,4,#161413,6.6456,0.5282,0.8559,0.084394,
op-365,core,light,5,#EDD140,83.8317,-4.9939,71.0306,0.006294,
op-365,core,neutral,6,#292727,15.9398,0.5022,0.5729,0.204978,
op-365,core,support_7,7,#211E1D,11.3966,1.2499,1.1094,0.219854,
op-365,core,support_8,8,#333131,20.6947,0.7716,0.7554,0.197683,
op-365,categorical_anchor,theme,1,#B18A0F,59.5285,4.7067,61.9463,0.005865,
op-366,core,theme,1,#163449,20.4150,-3.5377,-16.1422,0.066813,
op-366,core,accent_1,2,#D2BEB6,78.3758,5.9022,6.3352,0.054559,
op-366,core,accent_2,3,#AF9C95,65.7710,6.0036,6.1566,0.042159,
op-366,core,dark,4,#0C1015,4.4674,-0.0024,-3.3262,0.187600,
op-366,core,light,5,#F1DCD3,89.3082,5.5744,7.0285,0.049161,
op-366,core,neutral,6,#0C1015,4.4674,-0.0024,-3.3262,0.187600,
op-366,core,support_7,7,#15202A,11.7329,-1.1968,-8.4848,0.186871,
op-366,core,support_8,8,#345169,33.3651,-3.6904,-17.1056,0.031947,
op-366,categorical_anchor,theme,1,#163449,20.4150,-3.5377,-16.1422,0.066813,
op-367,core,theme,1,#463F6C,29.0892,14.8130,-25.4986,0.076624,
op-367,core,accent_1,2,#372E43,20.8616,8.8193,-11.3264,0.052448,
op-367,core,accent_2,3,#655E80,41.8094,10.0770,-17.5934,0.053063,
op-367,core,dark,4,#1D161F,8.3757,6.1400,-5.2565,0.020488,
op-367,core,light,5,#F0E5E2,91.7019,3.1786,2.9184,0.127228,
op-367,core,neutral,6,#DCD1D2,84.7361,3.9301,1.0646,0.098545,
op-367,core,support_7,7,#9A8B8F,59.2227,6.1055,-0.0329,0.127638,
op-367,core,support_8,8,#84767C,50.9747,6.4378,-1.3948,0.113296,
op-367,categorical_anchor,theme,1,#463F6C,29.0892,14.8130,-25.4986,0.076624,
op-368,core,theme,1,#47939F,56.8038,-20.0356,-13.4099,0.021443,
op-368,core,accent_1,2,#1A586C,34.5319,-12.0448,-17.1668,0.026531,
op-368,core,accent_2,3,#131818,7.6101,-1.9125,-1.2645,0.074323,
op-368,core,dark,4,#131818,7.6101,-1.9125,-1.2645,0.074323,
op-368,core,light,5,#F1F3F6,95.7248,0.2263,-1.8877,0.134290,
op-368,core,neutral,6,#D6D5D4,85.2775,0.1499,0.6987,0.068872,
op-368,core,support_7,7,#8A837D,55.1763,1.3555,4.4082,0.174087,
op-368,core,support_8,8,#A3ECE9,88.8516,-23.3653,-5.6212,0.023805,
op-368,categorical_anchor,theme,1,#47939F,56.8038,-20.0356,-13.4099,0.021443,
op-369,core,theme,1,#607285,47.2545,-2.0058,-12.6220,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-369,core,accent_1,2,#607285,47.2545,-2.0058,-12.6220,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-369,core,accent_2,3,#121213,5.4941,0.2122,-0.5776,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-369,core,dark,4,#121213,5.4941,0.2122,-0.5776,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-369,core,light,5,#EAE1E0,90.1950,2.8789,1.5765,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-369,core,neutral,6,#121213,5.4941,0.2122,-0.5776,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-369,core,support_7,7,#A79D9B,65.5116,3.2762,2.3501,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-369,core,support_8,8,#4D4849,31.0990,2.2959,0.1519,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-369,categorical_anchor,theme,1,#607285,47.2545,-2.0058,-12.6220,1.000000,curated_colorlist categorical anchor
op-370,core,theme,1,#DBBEC0,79.4395,10.3427,2.9193,0.057937,
op-370,core,accent_1,2,#DBBEC0,79.4395,10.3427,2.9193,0.057937,
op-370,core,accent_2,3,#281818,10.4248,7.8550,3.1349,0.037581,
op-370,core,dark,4,#281818,10.4248,7.8550,3.1349,0.037581,
op-370,core,light,5,#FAEFEB,95.2736,2.9206,3.5080,0.161480,
op-370,core,neutral,6,#FAEFEB,95.2736,2.9206,3.5080,0.161480,
op-370,core,support_7,7,#504041,28.6941,7.2960,1.7150,0.124486,
op-370,core,support_8,8,#605152,35.8337,6.5065,1.2649,0.118223,
op-370,categorical_anchor,theme,1,#DBBEC0,79.4395,10.3427,2.9193,0.057937,
op-371,core,theme,1,#5F4F45,35.0570,4.8471,8.7489,0.119048,
op-371,core,accent_1,2,#DFD0C2,84.3265,2.8222,8.8243,0.054563,
op-371,core,accent_2,3,#BEB2A5,73.2301,2.0537,7.9818,0.059524,
op-371,core,dark,4,#1D1613,8.1340,2.7751,3.1945,0.065760,
op-371,core,light,5,#FBF1E2,95.3872,0.9112,8.3030,0.087868,
op-371,core,neutral,6,#1D1613,8.1340,2.7751,3.1945,0.065760,
op-371,core,support_7,7,#8D7E70,53.7992,3.1330,9.8803,0.087727,
